Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2	swift
DRX031195	DRR034562	2021-08-08 13:31:56	2021-08-08 13:26:21	26592329	5318465800	26592329	200	3471		https://sra-download.ncbi.nlm.nih.gov/traces/dra2/DRR/000033/DRR034562	BHY187_exp_SS replicate2	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	180	0.0	ILLUMINA	Illumina HiSeq 2500	DRP007589	PRJDB3140		753011	DRS200436	SAMD00029363	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00029363							no					UTGSFSCB-ML	DRA003540		public	D6FF9C242FF352361F365ECADD3198D3	8806606F407FAF7129B107F7FCEA3326			
DRX031196	DRR034563	2021-08-08 13:31:56	2021-08-08 13:30:23	26117419	5223483800	26117419	200	3410		https://sra-download.ncbi.nlm.nih.gov/traces/dra2/DRR/000033/DRR034563	BHY187_exp_SS replicate1	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	180	0.0	ILLUMINA	Illumina HiSeq 2500	DRP007589	PRJDB3140		753011	DRS200436	SAMD00029363	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00029363							no					UTGSFSCB-ML	DRA003540		public	1AE27455620462CA5FB6AD8BB4C758FA	4EB87DC3F93355B15FFF75D462DB16D9			
DRX031197	DRR034564	2021-08-08 13:31:56	2021-08-08 13:27:36	19594506	3918901200	19594506	200	2556		https://sra-download.ncbi.nlm.nih.gov/traces/dra2/DRR/000033/DRR034564	BHY193_exp_SS replicate1	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	180	0.0	ILLUMINA	Illumina HiSeq 2500	DRP007589	PRJDB3140		753011	DRS200438	SAMD00029365	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00029365							no					UTGSFSCB-ML	DRA003540		public	26DAD86B88613017FFCB60F8BC82B891	B8C9A63BB87AE2D0BAF1607DD02460F8			
DRX031198	DRR034565	2021-08-08 13:31:56	2021-08-08 13:27:10	17681516	3536303200	17681516	200	2308		https://sra-download.ncbi.nlm.nih.gov/traces/dra2/DRR/000033/DRR034565	BHY193_exp_SS replicate3	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	180	0.0	ILLUMINA	Illumina HiSeq 2500	DRP007589	PRJDB3140		753011	DRS200438	SAMD00029365	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00029365							no					UTGSFSCB-ML	DRA003540		public	5DAC8FF86C907BED73FDF4A5948B3910	EBFAB44C6E9E59A4DBF527F3E24C290B			
DRX031199	DRR034566	2021-08-08 13:31:56	2021-08-08 13:27:54	21509141	4301828200	21509141	200	2797		https://sra-download.ncbi.nlm.nih.gov/traces/dra2/DRR/000033/DRR034566	BHY212_exp_SS replicate1	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	180	0.0	ILLUMINA	Illumina HiSeq 2500	DRP007589	PRJDB3140		753011	DRS200440	SAMD00029367	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00029367							no					UTGSFSCB-ML	DRA003540		public	DFB61132D85EE685087A359405F682B7	48E602B30E6FB4EE6A3DF28CB697BBD1			
DRX031200	DRR034567	2021-08-08 13:31:56	2021-08-08 13:26:49	16742873	3348574600	16742873	200	2193		https://sra-download.ncbi.nlm.nih.gov/traces/dra2/DRR/000033/DRR034567	BHY212_exp_SS replicate2	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	180	0.0	ILLUMINA	Illumina HiSeq 2500	DRP007589	PRJDB3140		753011	DRS200440	SAMD00029367	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00029367							no					UTGSFSCB-ML	DRA003540		public	D2DD731E654E6DA78DC18995C8F5394D	8B70ABF43D82087DA231938CAD2727B7			
DRX031201	DRR034568	2021-08-08 13:31:56	2021-08-08 13:27:51	21842790	4368558000	21842790	200	2845		https://sra-download.ncbi.nlm.nih.gov/traces/dra2/DRR/000033/DRR034568	BHY193_exp_SS replicate2	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	180	0.0	ILLUMINA	Illumina HiSeq 2500	DRP007589	PRJDB3140		753011	DRS200438	SAMD00029365	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00029365							no					UTGSFSCB-ML	DRA003540		public	557C76B29EF198422DF31E9049D14FBE	52ACA7D7F25840A3911CE366BB2C89EB			
DRX031202	DRR034569	2021-08-08 13:31:57	2021-08-08 13:27:05	29379411	5875882200	29379411	200	3807		https://sra-download.ncbi.nlm.nih.gov/traces/dra2/DRR/000033/DRR034569	BHY187_exp_SS replicate3	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	180	0.0	ILLUMINA	Illumina HiSeq 2500	DRP007589	PRJDB3140		753011	DRS200436	SAMD00029363	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00029363							no					UTGSFSCB-ML	DRA003540		public	7A997C6C74AE5E24EE6DE887921F35AC	82AFDD4BA67DBB7B69BD8A810D46F8F8			
DRX031203	DRR034570	2021-08-08 13:31:57	2021-08-08 13:28:04	26565222	5313044400	26565222	200	3459		https://sra-download.ncbi.nlm.nih.gov/traces/dra2/DRR/000033/DRR034570	BHY212_exp_SS replicate3	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	180	0.0	ILLUMINA	Illumina HiSeq 2500	DRP007589	PRJDB3140		753011	DRS200440	SAMD00029367	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00029367							no					UTGSFSCB-ML	DRA003540		public	9B25472502340FA885E0206FF30AEEC1	E9B7F82E1979A09A77206B2789576452			
DRX031204	DRR034571	2021-08-08 13:31:57	2021-08-08 13:26:19	8414098	1682819600	8414098	200	1097		https://sra-download.ncbi.nlm.nih.gov/traces/dra2/DRR/000033/DRR034571	BHY187_stat_SS replicate 1	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	180	0.0	ILLUMINA	Illumina HiSeq 2500	DRP007589	PRJDB3140		753011	DRS200437	SAMD00029364	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00029364							no					UTGSFSCB-ML	DRA003540		public	64E79CA9E8C595ECB94DD46125704AC4	929C4EEFC59DCBBD7ED53BB917B8EBB0			
DRX031205	DRR034572	2021-08-08 13:31:57	2021-08-08 13:25:59	6558511	1311702200	6558511	200	860		https://sra-download.ncbi.nlm.nih.gov/traces/dra2/DRR/000033/DRR034572	BHY193_stat_SS replicate 2	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	180	0.0	ILLUMINA	Illumina HiSeq 2500	DRP007589	PRJDB3140		753011	DRS200439	SAMD00029366	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00029366							no					UTGSFSCB-ML	DRA003540		public	3C1842E548A59B263172033DD9912C4E	ACA1ECB6BD7F9EF48C8B6841E113309C			
DRX031206	DRR034573	2021-08-08 13:31:57	2021-08-08 13:27:45	13646328	2729265600	13646328	200	1778		https://sra-download.ncbi.nlm.nih.gov/traces/dra2/DRR/000033/DRR034573	BHY212_stat_SS replicate 1	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	180	0.0	ILLUMINA	Illumina HiSeq 2500	DRP007589	PRJDB3140		753011	DRS200441	SAMD00029368	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00029368							no					UTGSFSCB-ML	DRA003540		public	5CC6009E86E9903F4C8293D886AD992B	662EA32F5F4C70CF4C2A7C92B923E588			
DRX031207	DRR034574	2021-08-08 13:31:57	2021-08-08 13:28:17	17680351	3536070200	17680351	200	2300		https://sra-download.ncbi.nlm.nih.gov/traces/dra2/DRR/000033/DRR034574	BHY187_stat_SS replicate 2	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	180	0.0	ILLUMINA	Illumina HiSeq 2500	DRP007589	PRJDB3140		753011	DRS200437	SAMD00029364	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00029364							no					UTGSFSCB-ML	DRA003540		public	B78DC0CB8C62576368A306CE3C9CB2D7	E09486DA91775316C0F94910844620CE			
DRX031208	DRR034575	2021-08-08 13:31:57	2021-08-08 13:30:27	24906114	4981222800	24906114	200	3261		https://sra-download.ncbi.nlm.nih.gov/traces/dra2/DRR/000033/DRR034575	BHY212_stat_SS replicate 3	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	180	0.0	ILLUMINA	Illumina HiSeq 2500	DRP007589	PRJDB3140		753011	DRS200441	SAMD00029368	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00029368							no					UTGSFSCB-ML	DRA003540		public	457A873F653C9E8B3B06E2F76D8424BF	F6C7B367D761896DB6FFE6D2128189FD			
DRX031209	DRR034576	2021-08-08 13:31:57	2021-08-08 13:25:39	18056867	3611373400	18056867	200	2359		https://sra-download.ncbi.nlm.nih.gov/traces/dra2/DRR/000033/DRR034576	BHY187_stat_SS replicate 3	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	180	0.0	ILLUMINA	Illumina HiSeq 2500	DRP007589	PRJDB3140		753011	DRS200437	SAMD00029364	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00029364							no					UTGSFSCB-ML	DRA003540		public	F37C3D93B7386474A67EAF50FE9D9551	67CD622429E460FEAB6F4826555F0088			
DRX031210	DRR034577	2021-08-08 13:31:58	2021-08-08 13:29:19	21056572	4211314400	21056572	200	2751		https://sra-download.ncbi.nlm.nih.gov/traces/dra2/DRR/000033/DRR034577	BHY193_stat_SS replicate 3	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	180	0.0	ILLUMINA	Illumina HiSeq 2500	DRP007589	PRJDB3140		753011	DRS200439	SAMD00029366	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00029366							no					UTGSFSCB-ML	DRA003540		public	9EE700FDB8079F3D7B9643D096879186	831AED9F601CFB2E1782FF0CC08B82C0			
DRX031211	DRR034578	2021-08-08 13:31:58	2021-08-08 13:29:28	32583175	6516635000	32583175	200	4272		https://sra-download.ncbi.nlm.nih.gov/traces/dra2/DRR/000033/DRR034578	BHY212_stat_SS replicate 2	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	180	0.0	ILLUMINA	Illumina HiSeq 2500	DRP007589	PRJDB3140		753011	DRS200441	SAMD00029368	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00029368							no					UTGSFSCB-ML	DRA003540		public	C14F72120776258B9480EF882EC5D897	097CB4F5263A584C5AB8C43057D2338B			
DRX031212	DRR034579	2021-08-08 13:31:58	2021-08-08 13:26:42	19598872	3919774400	19598872	200	2568		https://sra-download.ncbi.nlm.nih.gov/traces/dra2/DRR/000033/DRR034579	BHY193_stat_SS replicate 1	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	180	0.0	ILLUMINA	Illumina HiSeq 2500	DRP007589	PRJDB3140		753011	DRS200439	SAMD00029366	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00029366							no					UTGSFSCB-ML	DRA003540		public	A31B9624D8415C009AE2CA7723E9F728	BCA2563F2693CC18C89623AA3F28C802			
DRX085437	DRR091867	2019-05-01 17:34:49	2019-06-14 10:49:56	1921819	282043925	1921819	146	106		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/DRR091867/DRR091867.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	160	0.0	ILLUMINA	Illumina MiSeq	DRP005030	PRJDB5742		540783	DRS093526	SAMD00079815	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00079815							no					TIT-BB	DRA005771		public	CA7F55EBE67E52AF822B23A01EC4F72E	A7B390A2CC065AB335CC6B8B9447205D			
DRX085438	DRR091868	2019-05-01 17:34:49	2019-06-14 10:49:42	1878528	275863813	1878528	146	110		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/DRR091868/DRR091868.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	160	0.0	ILLUMINA	Illumina MiSeq	DRP005030	PRJDB5742		540783	DRS093527	SAMD00079816	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00079816							no					TIT-BB	DRA005771		public	E69620AFD5826B60D6803F9FBA6AA478	0B1AED2B63ABD68D6ACC6DBA804E5D48			
DRX085439	DRR091869	2019-05-01 17:34:49	2019-06-14 10:48:44	3442329	508416487	3442329	147	191		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/DRR091869/DRR091869.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	160	0.0	ILLUMINA	Illumina MiSeq	DRP005030	PRJDB5742		540783	DRS093528	SAMD00079817	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00079817							no					TIT-BB	DRA005771		public	4A648B66A5FD1996775971A480611848	70A12E6523C96ACAC451CC028782D752			
DRX085440	DRR091870	2019-05-01 17:34:49	2019-06-14 10:50:02	3358857	496346890	3358857	147	198		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/DRR091870/DRR091870.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	160	0.0	ILLUMINA	Illumina MiSeq	DRP005030	PRJDB5742		540783	DRS093529	SAMD00079818	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00079818							no					TIT-BB	DRA005771		public	729227CAEDB44D6EFD207435A473B792	4C940945C6B69ED58125179D58219FFC			
DRX085441	DRR091871	2019-05-01 17:34:49	2019-06-14 10:48:52	2745689	411747555	2745689	149	150		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/DRR091871/DRR091871.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	160	0.0	ILLUMINA	Illumina MiSeq	DRP005030	PRJDB5742		540783	DRS093530	SAMD00079819	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00079819							no					TIT-BB	DRA005771		public	C7653850CD6BFA9C8499A864FBF8CA16	E15DF92F17E0691C53807B98A55B9689			
DRX085442	DRR091872	2019-05-01 17:34:49	2019-06-14 10:47:41	2679983	401982320	2679983	149	156		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/DRR091872/DRR091872.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	160	0.0	ILLUMINA	Illumina MiSeq	DRP005030	PRJDB5742		540783	DRS093531	SAMD00079820	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00079820							no					TIT-BB	DRA005771		public	7207FAB4D169B793B66C5C7B42C1FD15	9DEE4FB3BC979D4253C73CA380E5F008			
DRX085443	DRR091873	2019-05-01 17:34:49	2019-06-14 10:49:09	2913374	432127091	2913374	148	178		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/DRR091873/DRR091873.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	160	0.0	ILLUMINA	Illumina MiSeq	DRP005030	PRJDB5742		540783	DRS093532	SAMD00079821	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00079821							no					TIT-BB	DRA005771		public	56F44931D10E13F6B5B6912373E42D33	533413379D7A916895A907E19E901562			
DRX085444	DRR091874	2019-05-01 17:34:49	2019-06-14 10:50:15	2899785	430330527	2899785	148	187		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/DRR091874/DRR091874.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	160	0.0	ILLUMINA	Illumina MiSeq	DRP005030	PRJDB5742		540783	DRS093533	SAMD00079822	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00079822							no					TIT-BB	DRA005771		public	E88912B8411A9062FCBFFAB0D60C3208	04E540A9F8AB26CDB3756D5BEFF2505F			
DRX085445	DRR091875	2019-05-01 17:34:49	2019-06-14 10:47:56	2626386	393929831	2626386	149	144		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/DRR091875/DRR091875.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	160	0.0	ILLUMINA	Illumina MiSeq	DRP005030	PRJDB5742		540783	DRS093534	SAMD00079823	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00079823							no					TIT-BB	DRA005771		public	9C851607C3929D90FF9DF8CACFCB6EB6	BD3C2786CC9D012A85BA9614BA716793			
DRX085446	DRR091876	2019-05-01 17:34:49	2019-06-14 10:46:01	2554231	383149500	2554231	150	149		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/DRR091876/DRR091876.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	160	0.0	ILLUMINA	Illumina MiSeq	DRP005030	PRJDB5742		540783	DRS093535	SAMD00079824	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00079824							no					TIT-BB	DRA005771		public	98FBB8F0DA28252AF424E6BEA898552D	9C361B193347372EB14CB1E18513ADAD			
DRX085447	DRR091877	2019-05-01 17:34:49	2019-06-14 10:48:35	2747267	412023069	2747267	149	152		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/DRR091877/DRR091877.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	160	0.0	ILLUMINA	Illumina MiSeq	DRP005030	PRJDB5742		540783	DRS093536	SAMD00079825	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00079825							no					TIT-BB	DRA005771		public	E2DC020BBB44602F8F9177EAA3A51995	48B57B2FD2C83AEA75EB9E26E778CAC2			
DRX085448	DRR091878	2019-05-01 17:34:49	2019-06-14 10:49:43	2680084	402008640	2680084	149	158		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/DRR091878/DRR091878.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	160	0.0	ILLUMINA	Illumina MiSeq	DRP005030	PRJDB5742		540783	DRS093537	SAMD00079826	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00079826							no					TIT-BB	DRA005771		public	2C42DC7E30BB3E9B48492B852E969A86	D3D3DAF2A1FB5C99F175D213435531BC			
DRX085449	DRR091879	2019-05-01 17:34:49	2019-06-14 10:45:56	1480593	218794610	1480593	147	82		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/DRR091879/DRR091879.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	160	0.0	ILLUMINA	Illumina MiSeq	DRP005030	PRJDB5742		540783	DRS093538	SAMD00079827	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00079827							no					TIT-BB	DRA005771		public	3F269CDE259AB403BC5187C0D4BDC61E	D4ABA112F704ABEC585DAC2919E8DA12			
DRX085450	DRR091880	2019-05-01 17:34:49	2019-06-14 10:49:24	1439381	212796585	1439381	147	84		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/DRR091880/DRR091880.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	160	0.0	ILLUMINA	Illumina MiSeq	DRP005030	PRJDB5742		540783	DRS093539	SAMD00079828	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00079828							no					TIT-BB	DRA005771		public	139C03E35990B4FBD7BB16584CA7B6F7	2CAF6BE2F9CF2A33901922F44B38979A			
DRX085451	DRR091881	2019-05-01 17:34:49	2019-06-14 10:49:25	4233501	619220151	4233501	146	234		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/DRR091881/DRR091881.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	160	0.0	ILLUMINA	Illumina MiSeq	DRP005030	PRJDB5742		540783	DRS093540	SAMD00079829	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00079829							no					TIT-BB	DRA005771		public	CF232EA58651CC24E4C2F1DE6E701A9E	60C67C046D9879F913E3AB83B88C2623			
DRX085452	DRR091882	2019-05-01 17:34:49	2019-06-14 10:48:18	4118199	602883155	4118199	146	242		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/DRR091882/DRR091882.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	160	0.0	ILLUMINA	Illumina MiSeq	DRP005030	PRJDB5742		540783	DRS093541	SAMD00079830	simple	511145	Escherichia coli str. K-12 substr. MG1655	SAMD00079830							no					TIT-BB	DRA005771		public	A2D6644AAC9CDCD4DF34A0B45B3C6945	3030764C6655985E7EA049814B6BCAEC			
